Category,X,Y,int_time
NON-CRIMINAL,-122.405610268222,37.732438864982,19
NON-CRIMINAL,-122.405610268222,37.732438864982,10
NON-CRIMINAL,-122.410157073911,37.784297384331204,0
NON-CRIMINAL,-122.389517648036,37.772468240006106,10
NON-CRIMINAL,-122.464279879446,37.7800332991006,7
VEHICLE THEFT,-122.38219258397301,37.7298874272325,16
ASSAULT,-122.46417372944299,37.7641301468372,13
BURGLARY,-122.43213087329,37.753419933637296,6
ASSAULT,-122.411302650354,37.798321225099,13
OTHER OFFENSES,-122.44006450504601,37.7861779818819,23
MISSING PERSON,-122.42357292985201,37.788521470325705,12
ASSAULT,-122.38792738760901,37.7427030847405,20
"SEX OFFENSES, FORCIBLE",-122.410689907787,37.7824948907735,14
BURGLARY,-122.402043557609,37.7971874633378,17
MISSING PERSON,-122.413045971966,37.7738617771611,19
FRAUD,-122.407633520742,37.7841893501425,0
ASSAULT,-122.41050925879499,37.786043222299206,6
ASSAULT,-122.41431785788099,37.7799444052046,19
VANDALISM,-122.504816371359,37.7753704573415,18
BURGLARY,-122.41019402070299,37.7252313020601,21
OTHER OFFENSES,-122.47496143417601,37.7256901689017,20
DRIVING UNDER THE INFLUENCE,-122.44865742501601,37.7879756057261,0
OTHER OFFENSES,-122.396877834539,37.7430373054569,23
SUSPICIOUS OCC,-122.40979166229299,37.7985083480435,9
BURGLARY,-122.493533876963,37.7375981623262,19
VANDALISM,-122.388007401911,37.7871027247566,12
NON-CRIMINAL,-122.37836634725201,37.7384111369369,23
VANDALISM,-122.423290225168,37.7825205059981,8
ROBBERY,-122.435002864298,37.7608878061194,22
DRUG/NARCOTIC,-122.388723051056,37.731726286076395,8
SUSPICIOUS OCC,-122.3953866909,37.7668877225669,13
NON-CRIMINAL,-122.40340479147899,37.775420706711,20
OTHER OFFENSES,-122.46620466789301,37.7725405391593,3
ASSAULT,-122.445665078176,37.7682599671357,9
ASSAULT,-122.488874091637,37.7789159175171,22
ASSAULT,-122.476188319825,37.764532429521104,21
SUSPICIOUS OCC,-122.40995477637699,37.7316654708996,18
ASSAULT,-122.435161640813,37.7243102435436,9
OTHER OFFENSES,-122.410488829308,37.765605863870505,10
OTHER OFFENSES,-122.391522893042,37.7324323864471,7
BURGLARY,-122.420864146521,37.71219982598,15
ROBBERY,-122.413259498719,37.7829514828801,23
VEHICLE THEFT,-122.41449491984301,37.801687433947,12
BURGLARY,-122.409231081752,37.7744037511807,18
NON-CRIMINAL,-122.419245149609,37.7921657913709,10
OTHER OFFENSES,-122.46312994715299,37.76557080231621,12
OTHER OFFENSES,-122.387911252085,37.73417142754629,9
OTHER OFFENSES,-122.451288061231,37.7693967099165,4
NON-CRIMINAL,-122.398758596964,37.776568769743,7
VANDALISM,-122.407149304657,37.806426731679004,14
OTHER OFFENSES,-122.415642825776,37.8077624944954,10
VEHICLE THEFT,-122.39917482864401,37.7469781026521,14
NON-CRIMINAL,-122.418600974625,37.7802607511192,19
OTHER OFFENSES,-122.414108917008,37.7914147927762,2
VEHICLE THEFT,-122.430961072156,37.7562540170592,12
MISSING PERSON,-122.423326648277,37.7264125201889,9
BURGLARY,-122.404956956375,37.785117856395296,23
NON-CRIMINAL,-122.464279879446,37.7800332991006,10
ASSAULT,-122.402419477738,37.773594611126214,19
DISORDERLY CONDUCT,-122.412465422393,37.7526001102279,3
"SEX OFFENSES, FORCIBLE",-122.40586165724599,37.786627232545,5
MISSING PERSON,-122.43476428669202,37.7226161363136,22
WARRANTS,-122.405895369887,37.786734218498296,12
VEHICLE THEFT,-122.439820497295,37.7761790362645,16
NON-CRIMINAL,-122.386304220968,37.7349050342849,13
SUSPICIOUS OCC,-122.41907786565399,37.7675080444155,12
ASSAULT,-122.416720982004,37.7571677817188,17
SUSPICIOUS OCC,-122.43174723,37.7494248005842,15
ASSAULT,-122.437289632849,37.7559832757872,18
WARRANTS,-122.41241426358101,37.7830037964534,14
TRESPASS,-122.39721366868,37.7945638654846,13
VEHICLE THEFT,-122.504618718594,37.74176181862779,20
MISSING PERSON,-122.440483106998,37.7755529016833,14
ASSAULT,-122.39748691567101,37.752197092814,21
NON-CRIMINAL,-122.466309668238,37.7640368477306,19
ASSAULT,-122.393092579681,37.7823359738287,20
NON-CRIMINAL,-122.40989282029,37.7801134973164,10
ASSAULT,-122.406536677006,37.7913419604498,15
BURGLARY,-122.403793259489,37.7823235897616,2
OTHER OFFENSES,-122.40848848498301,37.755234182745106,12
SUSPICIOUS OCC,-122.399724574663,37.7832351787318,21
FRAUD,-122.445630633673,37.7758527958728,14
ASSAULT,-122.405320552012,37.7970893815548,11
STOLEN PROPERTY,-122.453512911126,37.7686969786551,12
RECOVERED VEHICLE,-122.390432153683,37.7494345030103,16
FRAUD,-122.404694696511,37.75728664787879,7
OTHER OFFENSES,-122.43422900395299,37.763485013784596,12
WARRANTS,-122.42879724776002,37.7218736245569,19
VANDALISM,-122.42210290867399,37.73725402565629,22
OTHER OFFENSES,-122.411778295992,37.7839805592634,3
WARRANTS,-122.416293820935,37.777493677735,7
NON-CRIMINAL,-122.41072162587,37.78709664956629,22
NON-CRIMINAL,-122.397032436528,37.7878246694374,23
OTHER OFFENSES,-122.416389710283,37.7652491154383,15
NON-CRIMINAL,-122.43720636813102,37.7929755833719,15
MISSING PERSON,-122.44976521818,37.710389082783706,15
OTHER OFFENSES,-122.47000153355499,37.724651445695706,11
OTHER OFFENSES,-122.404614332685,37.7768451419275,10
BURGLARY,-122.431235544977,37.8007179464949,14
WARRANTS,-122.39004665322399,37.7239782489915,14
OTHER OFFENSES,-122.410063526465,37.787754553270105,0
BURGLARY,-122.473686894361,37.731949752264796,17
OTHER OFFENSES,-122.41170200316499,37.787871877643795,1
OTHER OFFENSES,-122.437302541941,37.7242797059675,9
OTHER OFFENSES,-122.379553582456,37.7311103921457,1
VANDALISM,-122.451236373142,37.770359801981705,21
SUSPICIOUS OCC,-122.40838427554199,37.7878271137225,21
DRUG/NARCOTIC,-122.415127837608,37.7797870676495,19
BURGLARY,-122.44324157754,37.7699941054658,6
ASSAULT,-122.41965834371,37.7642205603745,21
MISSING PERSON,-122.407845374111,37.7850943210103,18
OTHER OFFENSES,-122.409853729941,37.7833862379382,11
ROBBERY,-122.41993011161101,37.7868262082156,2
OTHER OFFENSES,-122.45398162236499,37.7714278595913,17
NON-CRIMINAL,-122.41181446706699,37.7751286438667,21
NON-CRIMINAL,-122.399938704088,37.7757106256665,11
ASSAULT,-122.420775721444,37.78677548206471,11
NON-CRIMINAL,-122.412969489288,37.7839407423872,15
NON-CRIMINAL,-122.426955631709,37.769247063207004,3
ASSAULT,-122.411800134753,37.784089036686794,16
SECONDARY CODES,-122.47646766476002,37.7616269888979,14
NON-CRIMINAL,-122.414200995694,37.7137889657104,19
NON-CRIMINAL,-122.40871060666299,37.78097067220529,17
WARRANTS,-122.436021864863,37.770389246498794,7
NON-CRIMINAL,-122.41317895884501,37.8076387530515,4
VEHICLE THEFT,-122.435637436721,37.7681694346175,23
VEHICLE THEFT,-122.365565425353,37.8096707013239,22
SUSPICIOUS OCC,-122.439274963746,37.78290567964571,8
VEHICLE THEFT,-122.498316313906,37.7448416460464,15
NON-CRIMINAL,-122.440122217509,37.722271268384105,17
DRUG/NARCOTIC,-122.41421780432199,37.7832593295025,17
STOLEN PROPERTY,-122.412386379783,37.7825386747303,17
NON-CRIMINAL,-122.408208074644,37.7577327593893,23
OTHER OFFENSES,-122.40340479147899,37.775420706711,19
WARRANTS,-122.425768655079,37.8031540280043,0
ASSAULT,-122.408421116922,37.7835699386918,17
FRAUD,-122.43268094292601,37.782821449014,19
NON-CRIMINAL,-122.387954276497,37.75345361322629,6
VEHICLE THEFT,-122.48747119192801,37.743450339239295,23
VEHICLE THEFT,-122.39011349524901,37.757563266693396,17
VANDALISM,-122.455205237836,37.7325680906583,23
MISSING PERSON,-122.465305223392,37.720699460117395,21
BURGLARY,-122.41367439107799,37.7720641658687,19
OTHER OFFENSES,-122.44006450504601,37.7861779818819,17
OTHER OFFENSES,-122.41029351969,37.7822305870036,12
NON-CRIMINAL,-122.401833062479,37.7890397716649,18
VEHICLE THEFT,-122.41663065022199,37.7370370197857,11
ASSAULT,-122.416221156508,37.7892672343725,1
OTHER OFFENSES,-122.404903343063,37.727945631477795,14
MISSING PERSON,-122.487730080606,37.7536894274509,13
DRUG/NARCOTIC,-122.411979487494,37.7809039696758,14
NON-CRIMINAL,-122.427562596985,37.7645752317615,7
OTHER OFFENSES,-122.39452135176599,37.779837314406,14
DISORDERLY CONDUCT,-122.40570961019199,37.7671995252945,8
SUSPICIOUS OCC,-122.411935615745,37.780006442029794,19
OTHER OFFENSES,-122.419834938618,37.78635803627429,10
ASSAULT,-122.403414340833,37.7243466933616,18
FRAUD,-122.43723079305,37.7237744854987,8
ASSAULT,-122.42390741064699,37.799049760721296,20
ROBBERY,-122.41965834371,37.7642205603745,2
SUSPICIOUS OCC,-122.437393972517,37.7214120621391,8
OTHER OFFENSES,-122.443754546256,37.7876472426953,7
NON-CRIMINAL,-122.449647662955,37.76966191958461,9
ASSAULT,-122.412834332129,37.7777903094246,19
OTHER OFFENSES,-122.475539360283,37.741187122391295,13
BURGLARY,-122.429469642223,37.7843473792029,17
NON-CRIMINAL,-122.420253564524,37.7536816295495,13
SUSPICIOUS OCC,-122.41050925879499,37.786043222299206,22
WARRANTS,-122.406539115148,37.7564864109309,7
ASSAULT,-122.462682222272,37.7216925260671,23
ASSAULT,-122.41425511298999,37.738960616679286,19
SECONDARY CODES,-122.413237516676,37.78284302332129,0
OTHER OFFENSES,-122.396179887825,37.796447946540106,22
NON-CRIMINAL,-122.420001436964,37.7740948566882,8
OTHER OFFENSES,-122.42772713839399,37.7753157578409,23
ASSAULT,-122.38795995483801,37.7308810143195,1
SUSPICIOUS OCC,-122.43297924814699,37.7622151221049,17
DISORDERLY CONDUCT,-122.41249200396999,37.758209343892496,16
NON-CRIMINAL,-122.44961453901699,37.7706772890587,10
ASSAULT,-122.392889145798,37.7935385958356,14
OTHER OFFENSES,-122.405088367432,37.7312386570741,19
OTHER OFFENSES,-122.41856209710501,37.78418470913029,22
NON-CRIMINAL,-122.449122960735,37.7697840925361,7
WARRANTS,-122.40340479147899,37.775420706711,15
FRAUD,-122.47709944744,37.7794570252374,0
ASSAULT,-122.410731476956,37.7681785365421,10
NON-CRIMINAL,-122.47861870602699,37.7531929151299,22
ASSAULT,-122.413170698459,37.7726163177752,16
VANDALISM,-122.38731627943301,37.758002166458894,17
OTHER OFFENSES,-122.407745685863,37.7568873539955,14
OTHER OFFENSES,-122.48935673194599,37.74624302576,12
ASSAULT,-122.42900829934099,37.7941345374661,8
NON-CRIMINAL,-122.411739360983,37.7699698251811,18
ASSAULT,-122.447088963226,37.7168150536871,0
OTHER OFFENSES,-122.471913073535,37.783521397225705,18
ROBBERY,-122.399559848139,37.7941536532737,17
OTHER OFFENSES,-122.452144682873,37.7818526961918,21
VANDALISM,-122.41059511527901,37.713482400153104,12
OTHER OFFENSES,-122.416293820935,37.777493677735,9
OTHER OFFENSES,-122.427296593829,37.7986182683168,0
OTHER OFFENSES,-122.47668451958599,37.7579683424839,5
OTHER OFFENSES,-122.46566142862899,37.7547080249878,19
OTHER OFFENSES,-122.475491822708,37.7268308382992,14
ASSAULT,-122.42207304893999,37.766125945480105,18
NON-CRIMINAL,-122.398235203603,37.800178904064495,12
ROBBERY,-122.44944537444599,37.7466596250717,21
BURGLARY,-122.40738897308701,37.7756106325157,6
ASSAULT,-122.40538935558,37.797795126267204,3
VANDALISM,-122.40409466245,37.787256092799296,22
VANDALISM,-122.420864146521,37.71219982598,17
VANDALISM,-122.395552481056,37.7888397002774,1
WARRANTS,-122.41029351969,37.7822305870036,17
WARRANTS,-122.40880996045401,37.7985712126676,23
VANDALISM,-122.41948623404899,37.7887480806774,20
VEHICLE THEFT,-122.46922642841801,37.775124283721,9
VANDALISM,-122.417016663517,37.7595460924587,2
NON-CRIMINAL,-122.415308388816,37.765316135635,11
BURGLARY,-122.40340479147899,37.775420706711,3
OTHER OFFENSES,-122.391522893042,37.7324323864471,17
VEHICLE THEFT,-122.394095034837,37.73673119670779,8
OTHER OFFENSES,-122.431952436364,37.779564749866296,3
OTHER OFFENSES,-122.406481972743,37.782731788488704,16
VANDALISM,-122.42954335066999,37.729164231188896,4
ASSAULT,-122.433796156182,37.712336869844606,20
VANDALISM,-122.41967295494499,37.789668941238,19
ASSAULT,-122.414302052544,37.781863316866,15
OTHER OFFENSES,-122.42815696875,37.7382179595089,16
VEHICLE THEFT,-122.42236966578,37.7779702929916,21
NON-CRIMINAL,-122.405834032593,37.778254811523,19
SUSPICIOUS OCC,-122.414217817669,37.774239170665005,23
DRUNKENNESS,-122.41812359511299,37.7398933063785,18
OTHER OFFENSES,-122.403070000847,37.7852686309087,12
BURGLARY,-122.38359936434601,37.7280102316098,3
ASSAULT,-122.40669059226101,37.7852071918419,23
SUSPICIOUS OCC,-122.412527239682,37.808625059546706,14
OTHER OFFENSES,-122.42895161374099,37.766799959982,1
OTHER OFFENSES,-122.43108381268499,37.7671998905043,12
VANDALISM,-122.462500909809,37.7254679898121,19
VANDALISM,-122.465793842323,37.7556246702007,14
VANDALISM,-122.47827820633199,37.7209451616295,1
BURGLARY,-122.40738268650601,37.783371636824896,7
BURGLARY,-122.407591091073,37.7883401187101,19
OTHER OFFENSES,-122.42556400056002,37.7226573115339,15
NON-CRIMINAL,-122.441771900779,37.744660887367104,14
NON-CRIMINAL,-122.40979166229299,37.7985083480435,10
ASSAULT,-122.415718429303,37.7913971840742,18
NON-CRIMINAL,-122.49145955233801,37.7363035167145,16
VEHICLE THEFT,-122.428652387494,37.7923732330449,7
MISSING PERSON,-122.41235403382099,37.7582176613659,12
BURGLARY,-122.399063980262,37.775012206354106,2
SUSPICIOUS OCC,-122.50125138944999,37.7540573943439,0
NON-CRIMINAL,-122.41547928698999,37.7564220901636,7
SECONDARY CODES,-122.438840058487,37.744459163161004,12
NON-CRIMINAL,-122.422139511488,37.78941076334571,1
MISSING PERSON,-122.394438859914,37.73644389967321,10
NON-CRIMINAL,-122.391845617192,37.778124778322,5
SUSPICIOUS OCC,-122.429644614552,37.7722642986091,14
MISSING PERSON,-122.394646250335,37.721992019781396,19
STOLEN PROPERTY,-122.40340479147899,37.775420706711,14
NON-CRIMINAL,-122.382425286055,37.7350385061864,2
ASSAULT,-122.40390700421,37.7282055879734,20
MISSING PERSON,-122.406604919508,37.7571580431915,14
BURGLARY,-122.431957685196,37.7649357189679,3
NON-CRIMINAL,-122.419257894814,37.7751462916539,11
NON-CRIMINAL,-122.401637837069,37.8018630017326,9
NON-CRIMINAL,-122.435860436708,37.802790103565606,14
NON-CRIMINAL,-122.483985929775,37.7309911833086,11
ASSAULT,-122.506374431706,37.743626331562,18
TRESPASS,-122.43549274625,37.79708696187821,0
OTHER OFFENSES,-122.390478529234,37.7327208838049,13
BURGLARY,-122.40624783545499,37.72626366396779,10
SUSPICIOUS OCC,-122.428840433603,37.780972734343706,14
WARRANTS,-122.38888010275299,37.7540545313091,18
ASSAULT,-122.411979487494,37.7809039696758,9
VEHICLE THEFT,-122.43396487661,37.7706464060959,23
SUSPICIOUS OCC,-122.380990356551,37.7331435009212,12
OTHER OFFENSES,-122.441566501516,37.7604886900173,12
MISSING PERSON,-122.490402204161,37.761164857916704,0
ROBBERY,-122.40340479147899,37.775420706711,14
TRESPASS,-122.41071806030399,37.77895976335829,12
STOLEN PROPERTY,-122.41431785788099,37.7799444052046,11
ROBBERY,-122.418940110957,37.7860492230028,0
DRIVING UNDER THE INFLUENCE,-122.477171202607,37.7180137626015,7
NON-CRIMINAL,-122.417107986993,37.7122561827524,13
OTHER OFFENSES,-122.397713226445,37.777469666239796,0
TRESPASS,-122.47710583495301,37.72042903726871,23
MISSING PERSON,-122.413045971966,37.7738617771611,18
SECONDARY CODES,-122.40750073763901,37.7925035706535,11
OTHER OFFENSES,-122.421747650463,37.7627436601147,8
SUSPICIOUS OCC,-122.45867959147101,37.709363457845896,19
FRAUD,-122.375605171962,37.730721521570295,15
OTHER OFFENSES,-122.405610268222,37.732438864982,11
OTHER OFFENSES,-122.44749769975901,37.7727905081944,5
OTHER OFFENSES,-122.40234658611601,37.789003338213895,8
FORGERY/COUNTERFEITING,-122.45750758354099,37.7711332354432,18
NON-CRIMINAL,-122.43948077224199,37.7833088100846,9
NON-CRIMINAL,-122.480676593174,37.7174238963871,22
NON-CRIMINAL,-122.44170538645099,37.777854014117395,19
SUSPICIOUS OCC,-122.394484874311,37.787298235524396,23
NON-CRIMINAL,-122.44433655866,37.7779316379968,12
TRESPASS,-122.431710082584,37.76114188133271,12
NON-CRIMINAL,-122.441024976029,37.7353492760117,19
WARRANTS,-122.40340479147899,37.775420706711,14
DRUNKENNESS,-122.406539115148,37.7564864109309,0
VEHICLE THEFT,-122.432142776025,37.780495583709005,20
OTHER OFFENSES,-122.422526328922,37.7715962069104,0
BURGLARY,-122.47609606529801,37.75143288437761,1
MISSING PERSON,-122.40232147638001,37.78203871461721,0
VANDALISM,-122.404260853679,37.76211368321339,21
OTHER OFFENSES,-122.426508142005,37.785934257179605,17
MISSING PERSON,-122.435122669886,37.7743200394152,2
FORGERY/COUNTERFEITING,-122.406842913454,37.7980587205991,23
WARRANTS,-122.428805083825,37.772314968471896,17
OTHER OFFENSES,-122.379431585366,37.734081750032296,0
DRUG/NARCOTIC,-122.414302052544,37.781863316866,15
ASSAULT,-122.415088721046,37.7836719564372,18
VANDALISM,-122.47417098982599,37.7166569724342,23
NON-CRIMINAL,-122.39609106379,37.75829533775861,15
ASSAULT,-122.49641701102101,37.7617599775826,20
SECONDARY CODES,-122.443009986764,37.7218704825421,12
OTHER OFFENSES,-122.40840385989901,37.7882933915158,0
ASSAULT,-122.413564091744,37.779514030063,18
VEHICLE THEFT,-122.385848139599,37.7255085980182,17
VANDALISM,-122.424654777093,37.7583491422634,12
OTHER OFFENSES,-122.466458192036,37.743577781095,20
STOLEN PROPERTY,-122.44160748906602,37.8052837152892,3
ROBBERY,-122.40881285723302,37.779293403503296,2
NON-CRIMINAL,-122.424283926896,37.7363849370532,16
ASSAULT,-122.419360352761,37.7618358012376,12
DRUG/NARCOTIC,-122.418687919804,37.7642753857061,15
VEHICLE THEFT,-122.38948547275,37.7875433617805,16
NON-CRIMINAL,-122.399938704088,37.7757106256665,12
BURGLARY,-122.417957353303,37.7941426476195,9
SECONDARY CODES,-122.419814593811,37.7658427213372,14
ROBBERY,-122.424109315499,37.78247564227721,2
NON-CRIMINAL,-122.41196991464899,37.741411685334704,15
VEHICLE THEFT,-122.37427517671,37.819975492297004,22
BURGLARY,-122.38186730007799,37.7305667976884,9
SECONDARY CODES,-122.39487068808201,37.793107178894,23
WARRANTS,-122.408547479638,37.7930734224606,15
FORGERY/COUNTERFEITING,-122.40340479147899,37.775420706711,9
OTHER OFFENSES,-122.390577977348,37.7342439948771,9
NON-CRIMINAL,-122.417265053145,37.807073051215,10
TRESPASS,-122.439819026647,37.714105192097996,12
NON-CRIMINAL,-122.418111096758,37.8070199998601,13
WARRANTS,-122.43666801055299,37.760845185793706,1
WARRANTS,-122.419858277339,37.786137125238,3
NON-CRIMINAL,-122.40535937175301,37.7859774761625,22
OTHER OFFENSES,-122.387527753438,37.73305496510249,0
OTHER OFFENSES,-122.436802574746,37.7742213204409,18
DRUG/NARCOTIC,-122.408208074644,37.7577327593893,7
WARRANTS,-122.406481972743,37.782731788488704,23
WARRANTS,-122.389488719233,37.760436826507394,8
ASSAULT,-122.415721688006,37.7830679886919,7
VEHICLE THEFT,-122.456202166027,37.765905864994004,22
OTHER OFFENSES,-122.415120589338,37.7817589366405,7
BURGLARY,-122.44000389227399,37.7984811036926,22
BURGLARY,-122.45462091999399,37.7881754224736,18
OTHER OFFENSES,-122.43414578907301,37.7335506131208,23
NON-CRIMINAL,-122.422549181672,37.7413577412442,12
ASSAULT,-122.442597549743,37.7693116425317,16
WARRANTS,-122.40616669139601,37.7789434105098,15
OTHER OFFENSES,-122.43042495533399,37.7807160084989,17
SUSPICIOUS OCC,-122.410078544842,37.772526493426106,7
FRAUD,-122.410940056689,37.7945246981773,0
NON-CRIMINAL,-122.48756374688,37.7372632918526,0
NON-CRIMINAL,-122.502217507708,37.737189577653396,16
SUSPICIOUS OCC,-122.40340479147899,37.775420706711,15
NON-CRIMINAL,-122.409171381183,37.73129036240179,22
VANDALISM,-122.40340479147899,37.775420706711,10
ROBBERY,-122.41198764359501,37.7850226622786,17
WEAPON LAWS,-122.419671780296,37.7650501214668,14
ASSAULT,-122.412249767634,37.782556330202,9
DRUG/NARCOTIC,-122.402070243227,37.788719868813295,23
VANDALISM,-122.406481972743,37.782731788488704,15
ASSAULT,-122.426955631709,37.769247063207004,1
VEHICLE THEFT,-122.394243989326,37.7254774122474,18
ROBBERY,-122.412984332614,37.7517507874824,17
"SEX OFFENSES, FORCIBLE",-122.43732164579399,37.801137989621296,21
ROBBERY,-122.419101058487,37.7584120495369,14
VEHICLE THEFT,-122.421264331104,37.743584765874,12
SUSPICIOUS OCC,-122.419671780296,37.7650501214668,15
OTHER OFFENSES,-122.416642370005,37.787245037815,1
